#
#
# US Geological Survey
# retrieved: 2015-04-14 22:27:39 EDT
# URL: http://nwis.waterdata.usgs.gov/ca/nwis/current
#
# The Site File stores location and general information about groundwater,
# surface water, and meteorological sites
# for sites in California.
#
# The following selected fields are included in this output:
#
#  agency_cd       -- Agency
#  site_no         -- Site identification number
#  station_nm      -- Site name
#  site_tp_cd      -- Site type
#  dec_lat_va      -- Decimal latitude
#  dec_long_va     -- Decimal longitude
#  coord_acy_cd    -- Latitude-longitude accuracy
#  dec_coord_datum_cd -- Decimal Latitude-longitude datum
#  state_cd        -- State code
#  county_cd       -- County code
#  alt_va          -- Altitude of Gage/land surface
#  alt_acy_va      -- Altitude accuracy
#  alt_datum_cd    -- Altitude datum
#  peak_begin_date -- Peak-streamflow data begin date
#  peak_end_date   -- Peak-streamflow data end date
#  peak_count_nu   -- Peak-streamflow data count
#  qw_begin_date   -- Water-quality data begin date
#  qw_end_date     -- Water-quality data end date
#  qw_count_nu     -- Water-quality data count
#  gw_begin_date   -- Field water-level measurements begin date
#  gw_end_date     -- Field water-level measurements end date
#  gw_count_nu     -- Field water-level measurements count
#
#
# query started 2015-04-14 22:27:39 EDT
#
# there are 783 sites matching the search criteria.
#
#
agency_cd	site_no	station_nm	site_tp_cd	dec_lat_va	dec_long_va	coord_acy_cd	dec_coord_datum_cd	state_cd	county_cd	alt_va	alt_acy_va	alt_datum_cd	peak_begin_date	peak_end_date	peak_count_nu	qw_begin_date	qw_end_date	qw_count_nu	gw_begin_date	gw_end_date	gw_count_nu
USGS	11447905	SACRAMENTO R BL GEORGIANA SLOUGH CA	ST	38.23880385	-121.52273090	S	NAD83	06	067				--	--	0	2010-03-16	2015-01-26	11	--	--	0
USGS	11449500	KELSEY C NR KELSEYVILLE CA	ST	38.92739984	-122.84360460	F	NAD83	06	033	 1475.44			1946-11-22	2012-11-30	67	1977-08-09	1977-08-09	1	--	--	0
USGS	11450000	CLEAR LK A LAKEPORT CA	LK	39.03906180	-122.91332920	F	NAD83	06	033	 1318.26			--	--	0	1951-04-16	1967-05-10	174	--	--	0
USGS	11451000	CACHE C NR LOWER LAKE CA	ST	38.92406480	-122.56581470	F	NAD83	06	033	 1279.34			1945-06-29	2012-12-27	69	1951-04-16	2001-02-20	334	--	--	0
USGS	11451100	NF CACHE C A HOUGH SPRING NR CLEARLAKE OAKS CA	ST	39.16544580	-122.61998620	F	NAD83	06	033	 1840			1972-01-22	2012-12-02	42	1975-06-03	1980-02-01	50	--	--	0
USGS	11451290	INDIAN VALLEY RES A CLEARLAKE OAKS CA	LK	39.08044860	-122.53498120	S	NAD83	06	033	 1500			--	--	0	--	--	0	--	--	0
USGS	11451292	INDIAN VALLEY PH INTAKE NR CLEARLAKE OAKS CA	ST	39.07905977	-122.53553670	5	NAD83	06	033	 1360			--	--	0	--	--	0	--	--	0
USGS	11451300	NF CACHE C NR CLEARLAKE OAKS CA	ST	39.07544877	-122.53414770	F	NAD83	06	033				1986-03-12	2009-07-25	24	2000-01-06	2001-02-20	16	--	--	0
USGS	11451715	BEAR C AB HOLSTEN CHIMNEY CYN NR RUMSEY CA	ST	38.95767446	-122.34275350	S	NAD83	06	011	 920			1998-02-02	2012-11-30	16	2000-01-05	2001-02-20	21	--	--	0
USGS	11452500	CACHE C A YOLO CA	ST	38.72712600	-121.80718740	F	NAD83	06	113	 52.27			1903-01-28	2012-12-24	111	1957-10-14	2014-12-12	399	--	--	0
USGS	11452600	CACHE C INFLOW TO SETTLING BASIN NR YOLO CA	ST	38.72601499	-121.72996310	S	NAD83	06	113	 60.95			--	--	0	2000-03-01	2015-02-10	333	--	--	0
USGS	11452800	CACHE C OVERFLOW WEIR FROM SETTLING BAS NR WOOD'LD	ST	38.68268185	-121.67301640	S	NAD83	06	113	 49.10			2008-01-26	2014	7	2008-01-11	2015-02-10	170	--	--	0
USGS	11453000	YOLO BYPASS NR WOODLAND CA	ST	38.67768170	-121.64412660	F	NAD83	06	113				1942-02-08	2012-12-27	64	1957-02-04	2014-12-13	182	--	--	0
USGS	11453500	PUTAH C NR GUENOC CA	ST	38.77879078	-122.51748070	F	NAD83	06	033	 914.18			1904-03-10	2014-02-08	65	1962-10-12	1978-01-24	312	--	--	0
USGS	11454000	PUTAH C NR WINTERS CA	ST	38.51518487	-122.08191590	F	NAD83	06	113	 160.75			1931-01-23	2013-06-10	83	1907-03-04	1980-07-09	224	--	--	0
USGS	11455139	TOE DRAIN A MALLARD RD NR COURTLAND CA	ST	38.36513889	-121.63774170	S	NAD83	06	113	 0			--	--	0	2014-11-18	2015-03-24	43	--	--	0
USGS	11455146	LIBERTY CUT A LITTLE HOLLAND TRACT NR COURTLAND CA	ST	38.32885000	-121.66753060	S	NAD83	06	113	 0			--	--	0	2014-02-05	2015-03-12	18	--	--	0
USGS	11455165	MINER SLOUGH A HWY 84 BRIDGE	ST	38.29166667	-121.63083330	5	NAD83	06	095				--	--	0	2008-10-09	2015-03-27	212	--	--	0
USGS	11455268	ULATIS C NR ELMIRA CA	ST	38.29416667	-121.75972220	S	NAD83	06	095	 6			--	--	0	2011-06-23	2015-03-04	16	--	--	0
USGS	11455280	CACHE SLOUGH NR HASTINGS TRACT NR RIO VISTA CA	ST	38.27555556	-121.70916670	5	NAD83	06	095	 0			--	--	0	2008-11-05	2015-03-24	334	--	--	0
USGS	11455315	CACHE SLOUGH A S LIBERTY ISLAND NR RIO VISTA CA	ST	38.24222220	-121.68611100	S	NAD83	06	095	 0			--	--	0	2012-04-06	2015-04-09	56	--	--	0
USGS	11455335	SACRAMENTO R DEEP WATER SHIP CHANNEL NR RIO VISTA	ST	38.25611110	-121.66666670	5	NAD83	06	095				--	--	0	2008-11-06	2015-03-24	165	--	--	0
USGS	11455350	CACHE SLOUGH A RYER ISLAND	ST	38.21277778	-121.66916670	5	NAD83	06	095				--	--	0	2008-10-08	2015-04-09	249	--	--	0
USGS	11455420	SACRAMENTO R A RIO VISTA CA	ST	38.14904444	-121.68894440	S	NAD83	06	095	 0			--	--	0	1980-10-01	2015-03-26	830	--	--	0
USGS	11455478	SACRAMENTO R A DECKER ISLAND NR RIO VISTA CA	ST	38.09325200	-121.73717720	S	NAD83	06	095	 0			--	--	0	2010-03-15	2015-03-17	74	--	--	0
USGS	11455780	SUISUN BAY A BENICIA BRIDGE NR BENICIA CA	ES	38.04492057	-122.12663230	S	NAD83	06	095	 10			--	--	0	2001-10-11	2015-02-26	309	--	--	0
USGS	11455820	CARQUINEZ STRAIT A CARQUINEZ BR NR CROCKETT CA	ST	38.06130950	-122.22552410	S	NAD83	06	095	 0			--	--	0	1998-10-15	2002-09-04	88	--	--	0
USGS	11456000	NAPA R NR ST HELENA CA	ST	38.51129745	-122.45581300	S	NAD83	06	055	 193.21			1929-12-15	2014-02-09	74	1952-02-10	1979-05-02	184	--	--	0
USGS	11458000	NAPA R NR NAPA CA	ST	38.36824570	-122.30330850	F	NAD83	06	055	 24.74			1929-12-15	2014-02-09	58	1970-05-05	1993-07-13	554	--	--	0
USGS	11458433	SONOMA CREEK A KENWOOD CA	ST	38.41880040	-122.56276060	S	NAD83	06	097	 420			2009-02-22	2014-02-09	6	--	--	0	--	--	0
USGS	11458500	SONOMA C A AGUA CALIENTE CA	ST	38.32324705	-122.49442580	S	NAD83	06	097	 94.28			1937	2014-02-09	40	2002-11-19	2003-06-05	2	--	--	0
USGS	11459150	PETALUMA R A COPLAND PUMPING STATION A PETALUMA CA	ST	38.23825020	-122.64026370	S	NAD83	06	097	 0			1999-02-07	2012-12-23	14	--	--	0	--	--	0
USGS	11459500	NOVATO C A NOVATO CA	ST	38.10769775	-122.57998150	F	NAD83	06	041	 14.76			1947-03-03	2012-12-02	67	--	--	0	--	--	0
USGS	11460000	CORTE MADERA C A ROSS CA	ST	37.96297947	-122.55692200	S	NAD83	06	041	 7.97			1951-12-03	1997-01-01	43	1977-10-04	2013-05-17	199	--	--	0
USGS	11460090	CORTE MADERA C NR LARKSPUR CA	ST	37.94333330	-122.51472220	S	NAD83	06	041	 0			--	--	0	2010-01-07	2012-12-19	146	--	--	0
USGS	11460400	LAGUNITAS C A SAMUEL P TAYLOR STATE PARK CA	ST	38.02686730	-122.73637700	F	NAD83	06	041				1983-03-13	2014-02-09	32	2003-10-24	2006-05-31	67	--	--	0
USGS	11460600	LAGUNITAS C NR PT REYES STATION CA	ST	38.08019988	-122.78443480	F	NAD83	06	041	 13.31			1975-03-21	2014-02-09	40	1977-08-10	2005-10-05	78	--	--	0
USGS	11460750	WALKER C NR MARSHALL CA	ST	38.17575310	-122.81832540	F	NAD83	06	041				1982-01-04	2012-12-23	31	2003-10-23	2006-06-01	70	--	--	0
USGS	11461000	RUSSIAN R NR UKIAH CA	ST	39.19544710	-123.19500480	F	NAD83	06	045	 599.22			1912-03-15	2012-12-02	63	1965-11-24	1996-12-10	217	--	--	0
USGS	11461500	EF RUSSIAN R NR CALPELLA CA	ST	39.24655605	-123.13028060	F	NAD83	06	045	 787.87			1942-02-05	2012-12-02	72	1951-10-09	1982-09-23	455	--	--	0
USGS	11462080	RUSSIAN R NR TALMAGE CA	ST	39.11294960	-123.18306020	5	NAD83	06	045	 560			2010-01-20	2012-12-02	4	--	--	0	--	--	0
USGS	11462500	RUSSIAN R NR HOPLAND CA	ST	39.02656314	-123.13055880	F	NAD83	06	045	 497.61			1937-12	2012-12-02	75	1951-04-12	2010-08-23	221	--	--	0
USGS	11463000	RUSSIAN R NR CLOVERDALE CA	ST	38.87934750	-123.05361240	F	NAD83	06	045				1951-12-28	2012-12-02	62	1965-11-15	2010-08-23	96	--	--	0
USGS	11463170	BIG SULPHUR C A G RESORT NR CLOVERDALE CA	ST	38.79768326	-122.80249290	F	NAD83	06	097				1980-12-03	2012-12-02	33	--	--	0	--	--	0
USGS	11463200	BIG SULPHUR C NR CLOVERDALE CA	ST	38.82601670	-122.99694420	F	NAD83	06	097				1955-12-22	1972-01-23	16	1965-11-08	1968-02-19	29	--	--	0
USGS	11463500	RUSSIAN R A GEYSERVILLE CA	ST	38.71268685	-122.89582950	F	NAD83	06	097	 190			1911-03-06	1913-01-18	3	1974-09-09	1978-10-12	134	--	--	0
USGS	11463682	RUSSIAN R A JIMTOWN CA	ST	38.65824247	-122.82943760	S	NAD83	06	097	 150			--	--	0	--	--	0	--	--	0
USGS	11463900	MAACAMA C NR KELLOGG CA	ST	38.64101980	-122.76387920	S	NAD83	06	097	 200			1961-01-31	1980-12-03	20	1965-11-08	1967-09-08	23	--	--	0
USGS	11463980	RUSSIAN R A DIGGER BEND NR HEALDSBURG CA	ST	38.63296530	-122.85554940	F	NAD83	06	097				--	--	0	2007-06-05	2014-09-15	8	--	--	0
USGS	11464000	RUSSIAN R NR HEALDSBURG CA	ST	38.61324316	-122.83638180	F	NAD83	06	097	 77.01			1937-12	2014-02-09	76	1951-04-08	1980-09-11	168	--	--	0
USGS	11465200	DRY C NR GEYSERVILLE CA	ST	38.69852100	-122.95805390	F	NAD83	06	097	 158.40			1960-02-08	2012-12-23	54	1965-11-15	1987-04-21	2532	--	--	0
USGS	11465240	DRY C BLW LAMBERT BR NR GEYSERVILLE CA	ST	38.65324355	-122.92721910	S	NAD83	06	097	 145			--	--	0	2014-06-10	2014-06-10	1	--	--	0
USGS	11465350	DRY C NR MOUTH NR HEALDSBURG CA	ST	38.58741046	-122.86221590	F	NAD83	06	097				--	--	0	2007-08-21	2007-10-18	2	--	--	0
USGS	11465390	RUSSIAN R NR WINDSOR CA	ST	38.51574480	-122.86471530	S	NAD83	06	097	 31.60			--	--	0	--	--	0	--	--	0
USGS	11465660	COPELAND C A ROHNERT PARK CA	ST	38.34324776	-122.70193170	S	NAD83	06	097	 100			2006-12-26	2014-02-09	8	--	--	0	--	--	0
USGS	11465680	LAGUNA DE SANTA ROSA A STONY PT RD NR COTATI CA	ST	38.35213667	-122.74415510	S	NAD83	06	097	 0.00			2000-02-13	2012-12-23	14	2008-10-23	2009-04-01	2	--	--	0
USGS	11465690	COLGAN C NR SANTA ROSA CA	ST	38.40213524	-122.73304340	S	NAD83	06	097	 100			2006-12-26	2012-12-02	7	--	--	0	--	--	0
USGS	11465700	COLGAN C NR SEBASTOPOL CA	ST	38.37352515	-122.76832270	S	NAD83	06	097	 0.00			2000-02-13	2014-02-08	15	--	--	0	--	--	0
USGS	11465750	LAGUNA DE SANTA ROSA C NR SEBASTOPOL CA	ST	38.42546874	-122.82915840	S	NAD83	06	097	 0.00			2000-02-13	2014-02-10	15	2006-11-02	2009-04-01	33	--	--	0
USGS	11466170	MATANZAS C A SANTA ROSA CA	ST	38.43880070	-122.70248670	S	NAD83	06	097	 157			2004-12-27	2014-02-09	10	2008-10-24	2009-04-02	2	--	--	0
USGS	11466200	SANTA ROSA C A SANTA ROSA CA	ST	38.43657870	-122.72470960	F	NAD83	06	097	 100.00			1940-02-27	2012-12-02	12	2008-10-24	2009-04-02	2	--	--	0
USGS	11466320	SANTA ROSA C A WILLOWSIDE RD NR SANTA ROSA CA	ST	38.44519026	-122.80721290	S	NAD83	06	097	 0.00			1999-02-07	2014-02-09	16	2006-11-03	2009-04-01	22	--	--	0
USGS	11466800	MARK WEST C NR MIRABEL HEIGHTS CA	ST	38.49407838	-122.85332580	S	NAD83	06	097	 0.00			2005-12-31	2012-12-24	5	1973-07-13	2010-08-25	214	--	--	0
USGS	11467000	RUSSIAN R NR GUERNEVILLE CA	ST	38.50852336	-122.92777370	F	NAD83	06	097	 20.14			1940-02-28	2012-12-24	74	1951-04-13	2014-09-15	2865	--	--	0
USGS	11467002	RUSSIAN R A JOHNSONS BEACH A GUERNEVILLE CA	ST	38.49935758	-122.99833250	F	NAD83	06	097	 45			--	--	0	1973-05-29	2010-10-14	204	--	--	0
USGS	11467200	AUSTIN C NR CAZADERO CA	ST	38.50657970	-123.06972390	S	NAD83	06	097	 40			1960-02-08	2012-11-30	17	--	--	0	--	--	0
USGS	11467510	SF GUALALA R NR THE SEA RANCH CA	ST	38.70907868	-123.42667530	S	NAD83	06	097	 40.0			2008-01-04	2012-12-23	6	--	--	0	--	--	0
USGS	11467553	NF GUALALA R AB SF GUALALA R NR GUALALA CA	ST	38.78991030	-123.50945350	S	NAD83	06	045	 20			2002-12-16	2005-12-31	3	2001-03-14	2001-08-30	24	--	--	0
USGS	11468000	NAVARRO R NR NAVARRO CA	ST	39.17045608	-123.66806900	F	NAD83	06	045	 4.79			1937-12	2012-12-02	64	1960-10-10	2003-06-06	298	--	--	0
USGS	11468500	NOYO R NR FORT BRAGG CA	ST	39.42822378	-123.73779170	F	NAD83	06	045	 11.73			1951-12-27	2014-03-29	63	1960-10-10	1977-08-12	66	--	--	0
USGS	11468900	MATTOLE R NR ETTERSBURG CA	ST	40.13930900	-123.99142300	S	NAD83	06	023	 578.93			2001-12-05	2014-03-29	13	2001-07-12	2014-07-08	50	--	--	0
USGS	11469000	MATTOLE R NR PETROLIA CA	ST	40.31319125	-124.28338100	S	NAD83	06	023	 49.41			1912-01-25	2014-03-29	66	1959-01-21	2003-06-05	192	--	--	0
USGS	11473900	MF EEL R NR DOS RIOS CA	ST	39.70626687	-123.32529130	F	NAD83	06	045	 901.58			1966-01-04	2012-12-02	48	1956-01-10	1982-04-23	395	--	--	0
USGS	11475000	EEL R A FORT SEWARD CA	ST	40.21820000	-123.63253000	F	NAD83	06	023	 217.26			1955-12-22	2014-03-29	59	1965-11-19	1977-08-02	397	--	--	0
USGS	11475560	ELDER C NR BRANSCOMB CA	ST	39.72959970	-123.64390730	F	NAD83	06	045	 1391.08			1964-12-22	2012-12-02	47	1968-02-15	2014-11-21	510	--	--	0
USGS	11475610	CAHTO C NR LAYTONVILLE CA	ST	39.67154540	-123.49834970	S	NAD83	06	045	 1650			2008-01-04	2012-12-02	6	2013-10-31	2014-11-21	3	--	--	0
USGS	11475800	SF EEL R A LEGGETT CA	ST	39.87459570	-123.72057750	F	NAD83	06	045	 691.32			1964-12-22	2014-03-03	46	1977-08-23	1977-08-23	1	--	--	0
USGS	11476500	SF EEL R NR MIRANDA CA	ST	40.18181004	-123.77614260	F	NAD83	06	023	 217.57			1941-01-25	2014-03-29	74	1951-10-10	1981-06-30	423	--	--	0
USGS	11476600	BULL C NR WEOTT CA	ST	40.35152800	-124.00504230	S	NAD83	06	023	 269.36			1961-02-10	2012-12-02	53	1975-10-09	1979-04-24	49	--	--	0
USGS	11477000	EEL R A SCOTIA CA	ST	40.49152384	-124.09976990	F	NAD83	06	023	 35.50			1911-01-20	2012-12-02	102	1951-10-10	1998-03-02	1195	--	--	0
USGS	11478500	VAN DUZEN R NR BRIDGEVILLE CA	ST	40.48041636	-123.89087600	F	NAD83	06	023	 358.18			1940-02-28	2014-03-29	75	1955-09-15	1998-03-13	384	--	--	0
USGS	11479560	EEL R A FERNBRIDGE CA	ST	40.61568520	-124.20283300	F	NAD83	06	023				--	--	0	--	--	0	--	--	0
USGS	11480390	MAD R AB RUTH RES NR FOREST GLEN CA	ST	40.28431329	-123.33530340	F	NAD83	06	105				1981-01-28	2014-03-29	34	1971-09-07	1977-09-07	21	--	--	0
USGS	11481000	MAD R NR ARCATA CA	ST	40.90984970	-124.06061830	F	NAD83	06	023	 12.79			1911-01-19	2014-03-10	67	1958-11-11	1980-09-15	738	--	--	0
USGS	11481200	LITTLE R NR TRINIDAD CA	ST	41.00984790	-124.08145550	S	NAD83	06	023	 17.62			1953-01-17	2014-03-10	60	1977-09-01	1977-09-01	1	--	--	0
USGS	11481500	REDWOOD C NR BLUE LAKE CA	ST	40.90596479	-123.81533500	F	NAD83	06	023	 850			1953-11-23	2014-03-10	43	1972-11-13	2014-02-14	502	--	--	0
USGS	11482500	REDWOOD C A ORICK CA	ST	41.29928960	-124.05118250	F	NAD83	06	023	 5.16			1912-02-17	2014-03-10	68	1955-09-16	2014-12-21	983	--	--	0
USGS	11516530	KLAMATH R BL IRON GATE DAM CA	ST	41.92791865	-122.44418820	F	NAD83	06	093	 2162.44			1960-12-01	2014-09-12	54	1961-10-05	2003-09-15	239	--	--	0
USGS	11517000	SHASTA R NR  MONTAGUE CA	ST	41.70903196	-122.53807870	S	NAD83	06	093	 2458.00			1912-02-18	2014-03-10	31	2002-07-11	2003-08-19	6	--	--	0
USGS	11517500	SHASTA R NR YREKA CA	ST	41.82291790	-122.59558130	F	NAD83	06	093	 2000.00			1934-01-03	2014-03-11	79	1907-07-08	2003-08-19	249	--	--	0
USGS	11519500	SCOTT R NR FORT JONES CA	ST	41.64069017	-123.01503700	F	NAD83	06	093	 2623.80			1941-12-17	2014-03-10	73	1958-11-02	1979-09-11	185	--	--	0
USGS	11520500	KLAMATH R NR SEIAD VALLEY CA	ST	41.85373790	-123.23227330	F	NAD83	06	093	 1320.00			1913-04-26	2014-03-10	77	1958-12-02	2003-09-16	104	--	--	0
USGS	11521500	INDIAN C NR HAPPY CAMP CA	ST	41.83512325	-123.38311130	F	NAD83	06	093	 1198.37			1912-02-17	2014-02-14	63	--	--	0	--	--	0
USGS	11522500	SALMON R A SOMES BAR CA	ST	41.37651540	-123.47700260	S	NAD83	06	093	 482.97			1912-02-17	2014-03-10	90	1960-10-13	1964-09-14	49	--	--	0
USGS	11523000	KLAMATH R A ORLEANS	ST	41.30345990	-123.53450360	F	NAD83	06	023	 355.98			1927-02-21	2014-03-10	87	1950-10-12	2003-09-17	473	--	--	0
USGS	11523200	TRINITY R AB COFFEE C NR TRINITY CENTER CA	ST	41.11125710	-122.70557880	F	NAD83	06	105	 2536.93			1955-12-22	2014-03-05	58	--	--	0	--	--	0
USGS	11525500	TRINITY R A LEWISTON CA	ST	40.72472220	-122.80111100	F	NAD83	06	105	 1830			1860-12	2014-09-18	105	1956-10-04	2006-07-24	363	--	--	0
USGS	11525530	RUSH C NR LEWISTON CA	ST	40.72458990	-122.83474580	1	NAD83	06	105	 1837			2004-02-17	2014-03-09	11	2005-11-07	2006-05-20	69	--	--	0
USGS	11525630	GRASS VALLEY C NR LEWISTON CA	ST	40.68653456	-122.86113480	S	NAD83	06	105	 1680			2004-12-27	2014-04-04	10	2003-03-06	2006-05-31	105	--	--	0
USGS	11525655	TRINITY R BL LIMEKILN GULCH NR DOUGLAS CITY CA	ST	40.67264530	-122.92058050	S	NAD83	06	105	 1650			1981-06-24	2014-09-21	23	1981-04-29	2006-07-24	392	--	--	0
USGS	11525670	INDIAN C NR DOUGLAS CITY CA	ST	40.65181225	-122.91446890	S	NAD83	06	105	 1700			2004-12-27	2014-03-04	10	2005-12-01	2006-04-19	69	--	--	0
USGS	11525854	TRINITY R A DOUGLAS CITY CA	ST	40.64527778	-122.95666670	F	NAD83	06	105	 1597			2002-12-16	2014-09-19	12	2004-05-13	2006-07-24	155	--	--	0
USGS	11526250	TRINITY R A JUNCTION CITY CA	ST	40.72847680	-123.06197360	1	NAD83	06	105	 1445.13			2002-12-16	2014-09-19	12	--	--	0	--	--	0
USGS	11526400	TRINITY R AB NF TRINITY R NR HELENA CA	ST	40.76653148	-123.11447570	S	NAD83	06	105	 1380			2005-12-31	2014-03-10	9	--	--	0	--	--	0
USGS	11526500	NF TRINITY R A HELENA CA	ST	40.78180890	-123.12836530	U	NAD83	06	105	 1460.00			1912-01-25	1980-01-14	26	1962-10-19	1970-07-30	492	--	--	0
USGS	11527000	TRINITY R NR BURNT RANCH CA	ST	40.78874980	-123.44004010	F	NAD83	06	105	 944.05			1932-03-19	2014-03-10	68	1960-10-13	1968-08-21	79	--	--	0
USGS	11528700	SF TRINITY R BL HYAMPOM CA	ST	40.64986270	-123.49420460	F	NAD83	06	105	 1211.37			1964-12-22	2014-03-29	50	1966-12-03	1982-05-05	84	--	--	0
USGS	11530000	TRINITY R A HOOPA CA	ST	41.04985200	-123.67366800	F	NAD83	06	023	 274.82			1912-01-25	2014-03-10	88	1907-01-05	2002-09-16	587	--	--	0
USGS	11530500	KLAMATH R NR KLAMATH CA	ST	41.51095430	-123.97951640	F	NAD83	06	015				1861-12	2014-03-10	102	1951-04-11	2014-06-11	846	--	--	0
USGS	11532500	SMITH R NR CRESCENT CITY CA	ST	41.79150260	-124.07618870	F	NAD83	06	015	 79.26			1927	2014-02-14	84	1951-10-14	1993-09-22	632	--	--	0
USGS	11532650	SMITH R NR FORT DICK CA	ST	41.88066840	-124.13647040	F	NAD83	06	015				--	--	0	--	--	0	--	--	0
USGS	323313117033901	019S002W02C007S	GW	32.55364444	-117.06160280	H	NAD83	06	073	 45.26			--	--	0	1995-10-25	2009-12-01	3	1995-07-17	2015-03-18	113
USGS	323313117033902	019S002W02C008S	GW	32.55364444	-117.06160280	H	NAD83	06	073	 45.26			--	--	0	1995-10-25	2009-12-01	3	1995-07-17	2015-03-18	113
USGS	323313117033903	019S002W02C009S	GW	32.55364444	-117.06160280	H	NAD83	06	073	 45.26			--	--	0	1995-10-26	2009-12-02	3	1995-07-17	2015-03-18	112
USGS	323313117033904	019S002W02C010S	GW	32.55364444	-117.06160280	H	NAD83	06	073	 45.26			--	--	0	1995-10-27	2009-12-03	4	1995-07-17	2015-03-18	113
USGS	323313117033905	019S002W02C011S	GW	32.55364444	-117.06160280	H	NAD83	06	073	 45.26			--	--	0	1995-10-26	2009-11-30	3	1995-07-17	2015-03-18	111
USGS	323527117050001	018S002W22E003S	GW	32.59100556	-117.08347500	H	NAD83	06	073	 23.63			--	--	0	2008-05-01	2008-05-01	1	2008-04-11	2015-03-18	78
USGS	323527117050002	018S002W22E004S	GW	32.59100556	-117.08347500	H	NAD83	06	073	 23.63			--	--	0	2008-05-02	2011-08-17	3	2008-04-11	2015-03-18	78
USGS	323527117050003	018S002W22E005S	GW	32.59100556	-117.08347500	H	NAD83	06	073	 23.63			--	--	0	2008-04-17	2008-04-17	1	2008-04-11	2015-03-18	79
USGS	323527117050004	018S002W22E006S	GW	32.59100556	-117.08347500	H	NAD83	06	073	 23.63			--	--	0	2008-04-18	2009-08-04	2	2008-04-11	2015-03-18	80
USGS	323527117050005	018S002W22E007S	GW	32.59100556	-117.08347500	H	NAD83	06	073	 23.63			--	--	0	2008-05-01	2009-08-04	2	2008-04-11	2015-03-18	78
USGS	323528117031401	018S002W23G002S	GW	32.59123610	-117.05389170	H	NAD83	06	073	 70.85			--	--	0	2009-01-16	2011-09-11	2	2009-09-18	2015-02-27	53
USGS	323528117031402	018S002W23G003S	GW	32.59123610	-117.05389170	H	NAD83	06	073	 70.85			--	--	0	2009-01-23	2011-09-19	2	2009-09-18	2015-02-27	49
USGS	323528117031403	018S002W23G004S	GW	32.59123610	-117.05389170	H	NAD83	06	073	 70.85			--	--	0	2009-01-20	2011-09-16	2	2009-01-20	2015-02-24	63
USGS	323528117031404	018S002W23G005S	GW	32.59123610	-117.05389170	H	NAD83	06	073	 70.85			--	--	0	--	--	0	2009-09-18	2015-02-24	61
USGS	323528117031405	018S002W23G006S	GW	32.59123610	-117.05389170	H	NAD83	06	073	 70.85			--	--	0	2009-01-16	2011-09-14	2	2009-01-16	2015-02-24	62
USGS	323659117033301	018S002W11P001S	GW	32.61659720	-117.05941100	H	NAD83	06	073	 151.67			--	--	0	2010-04-27	2011-11-22	2	2010-10-21	2015-03-20	48
USGS	323659117033302	018S002W11P002S	GW	32.61659720	-117.05941100	H	NAD83	06	073	 151.67			--	--	0	2010-04-29	2010-04-29	1	2010-10-21	2015-03-20	47
USGS	323659117033303	018S002W11P003S	GW	32.61659720	-117.05941100	H	NAD83	06	073	 151.67			--	--	0	2010-04-28	2010-04-28	1	2010-10-21	2015-03-20	48
USGS	323659117033304	018S002W11P004S	GW	32.61659720	-117.05941100	H	NAD83	06	073	 151.67			--	--	0	2010-04-28	2010-04-28	1	2010-10-21	2015-03-20	47
USGS	323659117033305	018S002W11P005S	GW	32.61659720	-117.05941100	H	NAD83	06	073	 151.67			--	--	0	2010-04-29	2010-04-29	1	2010-10-21	2015-03-20	49
USGS	323659117033306	018S002W11P006S	GW	32.61659720	-117.05941100	H	NAD83	06	073	 151.67			--	--	0	2010-04-29	2012-03-22	2	2010-10-21	2015-03-20	49
USGS	323908116512401	THOUSAND TRAILS ALERT PRECIP NR JAMUL CA	AT	32.65222220	-116.85666670	S	NAD83	06	073	 740			--	--	0	--	--	0	--	--	0
USGS	323915117055301	017S002W33D001S	GW	32.65441389	-117.09824440	H	NAD83	06	073	 23.04			--	--	0	2005-07-21	2011-06-08	3	2005-10-13	2015-03-18	108
USGS	323915117055302	017S002W33D002S	GW	32.65441389	-117.09824440	H	NAD83	06	073	 23.04			--	--	0	2005-07-19	2011-06-09	4	2005-10-13	2015-03-18	107
USGS	323915117055303	017S002W33D003S	GW	32.65441389	-117.09824440	H	NAD83	06	073	 23.04			--	--	0	2005-07-20	2011-06-09	4	2005-10-13	2015-03-18	109
USGS	323915117055304	017S002W33D004S	GW	32.65441389	-117.09824440	H	NAD83	06	073	 23.04			--	--	0	2005-07-20	2013-01-08	4	2005-10-13	2015-03-18	108
USGS	323915117055305	017S002W33D005S	GW	32.65441389	-117.09824440	H	NAD83	06	073	 23.04			--	--	0	2005-07-22	2013-01-08	4	2005-10-13	2015-03-18	107
USGS	323932117050801	017S002W28R004S	GW	32.65903610	-117.08557780	H	NAD83	06	073	 17.40			--	--	0	2009-10-15	2010-09-15	2	2009-12-22	2015-03-05	42
USGS	323932117050802	017S002W28R005S	GW	32.65903610	-117.08557780	H	NAD83	06	073	 17.40			--	--	0	2009-10-15	2009-10-15	1	2009-10-15	2015-03-05	58
USGS	323932117050803	017S002W28R006S	GW	32.65903610	-117.08557780	H	NAD83	06	073	 17.40			--	--	0	2009-10-14	2009-10-14	1	2009-10-14	2015-03-05	58
